01:03:43.800673137,4.3478260
01:03:43.800985637,-3.9130435
01:03:43.801298137,-4.3478260
01:03:43.801610637,1.7391304
01:03:43.801923137,-3.9130435
01:03:43.802235637,-2.6086957
01:03:43.802548137,-1.3043479
01:03:43.802860637,0.0000000
01:03:43.803173137,-1.3043479
01:03:43.803485637,0.0000000
01:03:43.803798137,-0.8695652
01:03:43.804110637,0.4347826
01:03:43.804423137,4.7826085
01:03:43.804735637,0.4347826
01:03:43.805048137,-2.1739130
01:03:43.805360637,4.3478260
01:03:43.805673137,1.3043479
01:03:43.805985637,-3.9130435
01:03:43.806298137,-6.5217390
01:03:43.806610637,0.4347826
01:03:43.806923137,-3.4782608
01:03:43.807235637,-2.6086957
01:03:43.807548137,0.0000000
01:03:43.807860637,-1.7391304
01:03:43.808173137,-1.3043479
01:03:43.808485637,0.8695652
01:03:43.808798137,1.3043479
01:03:43.809110637,-0.8695652
01:03:43.809423137,-3.9130435
01:03:43.809735637,0.8695652
01:03:43.810048137,-3.4782608
01:03:43.810360637,-0.8695652
01:03:43.810673137,6.0869560
01:03:43.810985637,-0.8695652
01:03:43.811298137,-4.3478260
01:03:43.811610637,1.7391304
01:03:43.811923137,-2.6086957
01:03:43.812235637,-3.9130435
01:03:43.812548137,0.8695652
01:03:43.812860637,3.0434780
01:03:43.813173137,-1.7391304
01:03:43.813485637,0.8695652
01:03:43.813798137,1.3043479
01:03:43.814110637,1.3043479
01:03:43.814423137,1.7391304
01:03:43.814735637,1.7391304
01:03:43.815048137,1.7391304
01:03:43.815360637,39.1304360
01:03:43.815673137,29.5652180
01:03:43.815985637,22.1739140
01:03:43.816298137,17.3913040
01:03:43.816610637,10.8695650
01:03:43.816923137,7.3913045
01:03:43.817235637,3.0434780
01:03:43.817548137,-0.8695652
01:03:43.817860637,-5.6521740
01:03:43.818173137,-8.2608690
01:03:43.818485637,-4.3478260
01:03:43.818798137,-5.6521740
01:03:43.819110637,-6.5217390
01:03:43.819423137,-8.2608690
01:03:43.819735637,-3.9130435
01:03:43.820048137,-6.9565215
01:03:43.820360637,-6.9565215
01:03:43.820673137,3.4782608
01:03:43.820985637,-5.6521740
01:03:43.821298137,-9.1304350
01:03:43.821610637,-2.1739130
01:03:43.821923137,-4.7826085
01:03:43.822235637,-6.9565215
01:03:43.822548137,-2.6086957
01:03:43.822860637,-3.4782608
01:03:43.823173137,-2.1739130
01:03:43.823485637,-2.6086957
01:03:43.823798137,-0.8695652
01:03:43.824110637,-1.7391304
01:03:43.824423137,-3.4782608
01:03:43.824735637,-1.3043479
01:03:43.825048137,-3.9130435
01:03:43.825360637,-4.3478260
01:03:43.825673137,5.2173915
01:03:43.825985637,-2.1739130
01:03:43.826298137,-7.8260870
01:03:43.826610637,-1.3043479
01:03:43.826923137,-5.2173915
01:03:43.827235637,-4.7826085
01:03:43.827548137,0.4347826
01:03:43.827860637,-2.1739130
01:03:43.828173137,-2.1739130
01:03:43.828485637,-1.7391304
01:03:43.828798137,-2.6086957
01:03:43.829110637,-1.3043479
01:03:43.829423137,-6.5217390
01:03:43.829735637,-4.3478260
01:03:43.830048137,-5.6521740
01:03:43.830360637,-5.2173915
01:03:43.830673137,-1.7391304
01:03:43.830985637,-3.4782608
01:03:43.831298137,-4.7826085
01:03:43.831610637,-0.8695652
01:03:43.831923137,-5.6521740
01:03:43.832235637,-4.7826085
01:03:43.832548137,0.4347826
01:03:43.832860637,-2.6086957
01:03:43.833173137,-3.4782608
01:03:43.833485637,-2.1739130
01:03:43.833798137,-4.3478260
01:03:43.834110637,-1.3043479
01:03:43.834423137,0.8695652
01:03:43.834735637,0.8695652
01:03:43.835048137,0.8695652
01:03:43.835360637,3.4782608
01:03:43.835673137,10.4347830
01:03:43.835985637,0.8695652
01:03:43.836298137,-3.9130435
01:03:43.836610637,3.4782608
01:03:43.836923137,-1.7391304
01:03:43.837235637,-2.6086957
01:03:43.837548137,2.1739130
01:03:43.837860637,0.4347826
01:03:43.838173137,-1.3043479
01:03:43.838485637,1.3043479
01:03:43.838798137,1.3043479
01:03:43.839110637,0.0000000
01:03:43.839423137,-2.6086957
01:03:43.839735637,-0.8695652
01:03:43.840048137,-2.1739130
01:03:43.840360637,4.7826085
01:03:43.840673137,4.3478260
01:03:43.840985637,-2.6086957
01:03:43.841298137,-2.6086957
01:03:43.841610637,2.1739130
01:03:43.841923137,-3.9130435
01:03:43.842235637,-1.7391304
01:03:43.842548137,0.4347826
01:03:43.842860637,0.0000000
01:03:43.843173137,2.1739130
01:03:43.843485637,0.8695652
01:03:43.843798137,-0.8695652
01:03:43.844110637,0.8695652
01:03:43.844423137,3.9130435
01:03:43.844735637,1.3043479
01:03:43.845048137,-2.6086957
01:03:43.845360637,5.2173915
01:03:43.845673137,3.9130435
01:03:43.845985637,-4.3478260
01:03:43.846298137,-4.7826085
01:03:43.846610637,1.3043479
01:03:43.846923137,-2.1739130
01:03:43.847235637,-3.9130435
01:03:43.847548137,0.4347826
01:03:43.847860637,-2.1739130
01:03:43.848173137,-0.8695652
01:03:43.848485637,-0.8695652
01:03:43.848798137,0.4347826
01:03:43.849110637,-2.1739130
01:03:43.849423137,-2.1739130
01:03:43.849735637,0.4347826
01:03:43.850048137,-2.6086957
01:03:43.850360637,-2.1739130
01:03:43.850673137,6.9565215
01:03:43.850985637,-2.1739130
01:03:43.851298137,-4.3478260
01:03:43.851610637,1.3043479
01:03:43.851923137,-2.6086957
01:03:43.852235637,-2.1739130
01:03:43.852548137,0.8695652
01:03:43.852860637,1.7391304
01:03:43.853173137,-1.3043479
01:03:43.853485637,0.8695652
01:03:43.853798137,1.3043479
01:03:43.854110637,3.0434780
01:03:43.854423137,0.0000000
01:03:43.854735637,1.7391304
01:03:43.855048137,0.0000000
01:03:43.855360637,39.1304360
