18:19:40.962947000,0.8695652
18:19:40.963259500,2.1739130
18:19:40.963572000,3.9130435
18:19:40.963884500,3.9130435
18:19:40.964197000,2.6086957
18:19:40.964509500,2.6086957
18:19:40.964822000,2.6086957
18:19:40.965134500,1.7391304
18:19:40.965447000,2.1739130
18:19:40.965759500,1.7391304
18:19:40.966072000,1.3043479
18:19:40.966384500,2.1739130
18:19:40.966697000,2.1739130
18:19:40.967009500,3.9130435
18:19:40.967322000,5.6521740
18:19:40.967634500,5.2173915
18:19:40.967947000,4.7826085
18:19:40.968259500,4.3478260
18:19:40.968572000,3.9130435
18:19:40.968884500,3.9130435
18:19:40.969197000,2.6086957
18:19:40.969509500,0.8695652
18:19:40.969822000,0.4347826
18:19:40.970134500,-0.8695652
18:19:40.970447000,0.0000000
18:19:40.970759500,0.0000000
18:19:40.971072000,0.4347826
18:19:40.971384500,0.4347826
18:19:40.971697000,0.0000000
18:19:40.972009500,-1.3043479
18:19:40.972322000,-0.8695652
18:19:40.972634500,-0.8695652
18:19:40.972947000,-2.1739130
18:19:40.973259500,-2.6086957
18:19:40.973572000,-4.7826085
18:19:40.973884500,-4.7826085
18:19:40.974197000,-4.3478260
18:19:40.974509500,-3.0434780
18:19:40.974822000,-2.6086957
18:19:40.975134500,-2.1739130
18:19:40.975447000,-3.0434780
18:19:40.975759500,-2.1739130
18:19:40.976072000,-1.7391304
18:19:40.976384500,-3.9130435
18:19:40.976697000,-3.9130435
18:19:40.977009500,-5.2173915
18:19:40.977322000,-6.0869560
18:19:40.977634500,-7.3913045
18:19:40.977947000,-5.6521740
18:19:40.978259500,-5.6521740
18:19:40.978572000,-5.6521740
18:19:40.978884500,-4.7826085
18:19:40.979197000,-3.9130435
18:19:40.979509500,-2.1739130
18:19:40.979822000,-1.3043479
18:19:40.980134500,-1.3043479
18:19:40.980447000,-0.8695652
18:19:40.980759500,-1.3043479
18:19:40.981072000,-0.8695652
18:19:40.981384500,-1.3043479
18:19:40.981697000,-0.8695652
18:19:40.982009500,-0.8695652
18:19:40.982322000,-0.8695652
18:19:40.982634500,0.0000000
18:19:40.982947000,0.4347826
18:19:40.983259500,2.1739130
18:19:40.983572000,3.4782608
18:19:40.983884500,3.4782608
18:19:40.984197000,3.4782608
18:19:40.984509500,2.1739130
18:19:40.984822000,2.6086957
18:19:40.985134500,1.7391304
18:19:40.985447000,2.1739130
18:19:40.985759500,1.7391304
18:19:40.986072000,1.3043479
18:19:40.986384500,1.7391304
18:19:40.986697000,2.6086957
18:19:40.987009500,4.7826085
18:19:40.987322000,5.2173915
18:19:40.987634500,5.2173915
18:19:40.987947000,4.3478260
18:19:40.988259500,3.9130435
18:19:40.988572000,4.7826085
18:19:40.988884500,3.4782608
18:19:40.989197000,2.1739130
18:19:40.989509500,1.3043479
18:19:40.989822000,0.0000000
18:19:40.990134500,0.4347826
18:19:40.990447000,0.4347826
18:19:40.990759500,0.8695652
18:19:40.991072000,0.4347826
18:19:40.991384500,-0.8695652
18:19:40.991697000,-0.8695652
18:19:40.992009500,-1.3043479
18:19:40.992322000,-0.8695652
18:19:40.992634500,-0.8695652
18:19:40.992947000,-2.1739130
18:19:40.993259500,-3.9130435
18:19:40.993572000,-4.7826085
18:19:40.993884500,-4.7826085
18:19:40.994197000,-3.9130435
18:19:40.994509500,-3.9130435
18:19:40.994822000,-3.9130435
18:19:40.995134500,-2.1739130
18:19:40.995447000,-3.0434780
18:19:40.995759500,-2.6086957
18:19:40.996072000,-1.7391304
18:19:40.996384500,-3.0434780
18:19:40.996697000,-4.7826085
18:19:40.997009500,-5.6521740
18:19:40.997322000,-6.9565215
18:19:40.997634500,-6.0869560
18:19:40.997947000,-5.2173915
